upmm,anode_entrance
-8.478323,-1.7861495
-8.4777335,-0.90611674
-8.4763113,1.7219873
-8.4758233,-0.017309103
-8.4756995,-1.6398481
-8.4749514,-1.4081382
-8.4739124,0.72126833
-8.4730579,0.95449981
-8.4721224,-0.84623358
-8.4717593,-1.5539445
-8.4709242,1.0063394
-8.4678089,-1.6587691
-8.4629638,-1.4264682
-8.4626849,-1.6167431
-8.4613652,0.050722853
-8.4609449,-1.7681221
-8.4596398,-1.5830044
-8.4590607,0.93387782
-8.4584634,1.0657808
-8.4558803,-1.6615382
-8.4558089,0.87413271
-8.4525414,-1.0894659
-8.4522527,1.4745926
-8.452108,-1.4814108
-8.4519585,0.83598462
-8.4489745,0.097371386
-8.4451363,0.90432792
-8.44325,1.1101211
-8.4424887,-1.3348213
-8.4423,-2.2868742
-8.436925,1.2791688
-8.4349575,2.6482052
-8.434086,0.91487177
-8.4329256,-1.5434122
-8.4267505,0.9598681
-8.4224252,-0.96470514
-8.422077,1.004264
-8.4197716,-1.7614606
-8.4197286,-1.0289736
-8.4173741,0.93827921
-8.4160164,1.6869609
-8.4156725,0.67556569
-8.4142329,-1.2295866
-8.4127867,0.51854447
-8.4118776,-1.4837447
-8.4115352,0.67424913
-8.4103183,0.9061388
-8.407709,0.087277049
-8.4074373,0.8696401
-8.4071209,0.84896186
-8.4068898,-1.7428998
-8.4008492,0.78107794
-8.4003672,-1.5211395
-8.396797,-1.9475844
-8.391941,0.1629049
-8.3907537,-0.28157473
-8.390742,-2.6935982
-8.3906392,-2.5797779
-8.3898018,-1.6802624
-8.3890066,-0.38039852
-8.388538,-2.0324828
-8.3878695,-1.7134629
-8.3839608,0.83903496
-8.3828061,-1.6976441
-8.3817529,0.30574677
-8.3817178,1.2131164
-8.381556,-1.7809219
-8.3809541,-0.11365988
-8.3789951,-1.7114675
-8.3787551,0.78836244
-8.37749,0.91178255
-8.3761841,-0.78253275
-8.37537,0.86709928
-8.3748688,-0.041960422
-8.3734391,0.64180269
-8.3717676,-2.6331503
-8.3717173,0.66977843
-8.3715261,2.6672983
-8.3714294,-1.8894918
-8.3713685,0.82958359
-8.3712027,0.86371124
-8.3701513,-1.7608828
-8.3696062,0.8120234
-8.367727,0.82183464
-8.3617978,0.22028323
-8.3609455,-2.4642143
-8.3586597,0.61879702
-8.3584436,0.85080564
-8.3576546,-1.6467756
-8.3574352,-2.5497243
-8.3572379,1.4041821
-8.3567165,0.81543148
-8.3532094,-1.7821661
-8.3531361,-1.8733814
-8.3530371,-1.0547419
-8.3511279,0.84424482
-8.3502438,0.3845721
-8.3500826,-1.5233342
-8.3499293,1.1818273
-8.3488194,-2.4248369
-8.3476181,1.3663433
-8.3452421,-1.2789934
-8.3445626,0.49561481
-8.3440315,-2.2309501
-8.3432603,-1.5359743
-8.3426455,0.62797862
-8.3423179,0.084386561
-8.3422936,1.6248593
-8.3418375,0.31974751
-8.3407558,0.76319577
-8.340691,-1.7635183
-8.3397112,1.0662372
-8.3382847,0.54762021
-8.3382325,-1.9883039
-8.3369327,-2.3142243
-8.3336711,-0.56059084
-8.3325156,-1.7200219
-8.3290607,0.8209723
-8.3284647,-1.1582912
-8.3273393,-1.6052084
-8.3260926,0.13683373
-8.3246724,-2.7862624
-8.3220022,-2.1757769
-8.321639,1.2880817
-8.3214273,0.8137016
-8.3212212,0.82214417
-8.3210386,0.59940767
-8.3203367,-1.851158
-8.3198228,1.8137608
-8.3191381,1.5864058
-8.3176261,0.75188208
-8.3156979,1.0700663
-8.3152149,0.18502836
-8.3146067,-2.6257236
-8.3142669,0.8217022
-8.3139538,0.91733135
-8.3138129,0.79432325
-8.3126424,1.4863312
-8.312331,2.4933103
-8.3105965,1.0129023
-8.3083117,-0.91429857
-8.3063433,1.9144938
-8.3059872,0.81936794
-8.3055197,-1.6676693
-8.3052143,1.4407332
-8.3034932,-2.8360681
-8.3029849,-1.841277
-8.3017983,-2.4294526
-8.3013031,-2.7613156
-8.2986213,0.79613343
-8.2935687,1.2632112
-8.2932383,-1.935689
-8.2928908,-2.3715024
-8.2928321,-1.5671573
-8.292698,-2.7320403
-8.2916007,1.8035663
-8.2915711,1.0723546
-8.2902193,2.3901448
-8.2868944,-0.83488766
-8.2860446,-1.8659142
-8.2854359,2.3987843
-8.2851746,-1.4937004
-8.2839407,0.65511912
-8.2836079,0.57709527
-8.2831111,-1.8835207
-8.2828779,0.1944841
-8.2808868,-0.6395881
-8.2766519,-2.0865144
-8.2762771,-2.5655406
-8.2748388,-1.5924636
-8.2746624,1.5575049
-8.2740634,0.76821909
-8.2738784,0.17935247
-8.2713342,-1.8793278
-8.2703483,1.3862895
-8.2703173,0.71900472
-8.2692708,1.6488837
-8.2683213,-2.1909166
-8.2678829,1.1483201
-8.2678014,-1.6290038
-8.267035,0.77495371
-8.2669538,-1.8751746
-8.2668972,-1.0011255
-8.2666169,0.84076856
-8.2664627,0.74927561
-8.2661888,1.7103382
-8.2646504,1.5255217
-8.2617621,0.71149192
-8.2598561,0.13108569
-8.25974,0.16080189
-8.2587832,0.74524653
-8.256381,0.042376958
-8.2559978,2.026788
-8.2520504,-1.8092323
-8.2511037,2.1667566
-8.2484904,0.74062237
-8.2480695,1.9933209
-8.2475802,0.71244417
-8.2463612,-2.0489876
-8.2460436,-0.0065961308
-8.2452097,-1.1845655
-8.2437924,-1.9270836
-8.2431428,-2.8400437
-8.2417074,0.1585606
-8.2374528,0.4970302
-8.2373723,0.53573817
-8.2371331,-2.7724886
-8.2358676,0.55048253
-8.2348564,-2.4895404
-8.2343946,-1.9273057
-8.2341429,0.72031246
-8.2333025,0.21785886
-8.2326897,0.28681442
-8.2322006,1.7081577
-8.2320467,0.7355484
-8.2297208,-2.3620255
-8.2297171,0.99657001
-8.2262241,-1.7472746
-8.2259247,1.381379
-8.2257798,1.7609807
-8.2249197,2.2187421
-8.2249084,-0.1280293
-8.2247915,2.030733
-8.2234951,0.77648348
-8.2233778,0.70676501
-8.2223212,-0.92545602
-8.2223142,-1.8849748
-8.2210775,0.73582887
-8.2204685,1.6319019
-8.2190004,2.3150885
-8.2188596,0.44191412
-8.2185159,-2.2728988
-8.2175827,-0.1957914
-8.2172384,-1.524015
-8.2170002,1.8991377
-8.2166509,0.35390858
-8.2153333,0.75570714
-8.2146419,0.70282017
-8.2090386,1.1107832
-8.2089123,2.7285672
-8.208706,-1.9700275
-8.2086939,-1.5855234
-8.2073785,2.6824749
-8.2073212,1.1547232
-8.2060993,-1.9718945
-8.2027461,1.753774
-8.202557,1.8029369
-8.2021122,-2.6139019
-8.2018503,0.51934797
-8.2016934,-2.4695414
-8.2015953,2.4539594
-8.1999544,0.69921847
-8.1998535,-0.35544426
-8.1990691,-1.8155361
-8.1952298,0.16264486
-8.1948723,-2.7191833
-8.1945063,-2.11488
-8.1931278,0.5599926
-8.1926112,0.080206714
-8.1920258,0.69915398
-8.1912461,0.85392785
-8.1906522,-2.571914
-8.1901468,0.7570357
-8.1889749,-1.6963509
-8.1886118,1.2638839
-8.1879898,-2.0524015
-8.1871798,-1.0834369
-8.1849154,-2.8590931
-8.1838213,-2.4179098
-8.1798333,-1.0067432
-8.1794463,1.8369466
-8.1778483,2.0219365
-8.1770647,-1.5528831
-8.1768813,2.258996
-8.175873,0.71306196
-8.1753744,1.9483186
-8.1751988,1.6090055
-8.1745976,0.74232116
-8.174585,-2.0269618
-8.1743931,1.9813926
-8.1738399,2.0492986
-8.1734436,-2.9544556
-8.1731946,-2.2358725
-8.1724496,-1.3490204
-8.1719532,-0.44078803
-8.1710608,0.20613618
-8.1709156,1.493021
-8.170412,-2.783475
-8.1691191,-1.7534489
-8.1686513,2.0281537
-8.1675086,-1.6496825
-8.1674907,0.45736837
-8.1654671,0.53065461
-8.1644767,0.66258452
-8.1641893,2.5281067
-8.1634925,0.61487699
-8.1627795,0.27271548
-8.1617933,0.11353085
-8.1617661,1.9630656
-8.1612712,-2.9112045
-8.1598762,2.4760363
-8.1592761,2.3907394
-8.1587206,0.11310867
-8.1571557,0.71922827
-8.1564793,2.1635669
-8.1547822,-2.0989589
-8.1539746,-1.6194564
-8.1532867,-2.6977092
-8.1516583,2.433959
-8.1512746,-2.048951
-8.1505476,0.72011021
-8.1502449,2.2402061
-8.1495137,0.78622375
-8.1492648,2.4756033
-8.1483955,1.9617816
-8.1461838,1.1442531
-8.144365,0.65821396
-8.1419968,-1.9614924
-8.1416035,0.6934776
-8.1415028,2.6147493
-8.1386688,0.69875838
-8.1380766,0.3375828
-8.1375963,1.7931064
-8.1340142,0.67031951
-8.1338202,0.6855571
-8.1336155,1.0092157
-8.1334598,-2.0471882
-8.1322824,2.6243206
-8.1296403,-2.2875608
-8.127662,0.6897023
-8.1262636,-2.61481
-8.1261957,2.5253466
-8.1253224,1.8634291
-8.1244929,2.0387689
-8.124106,2.3864725
-8.1240785,2.1704091
-8.1239828,-2.3874365
-8.1238344,0.080818358
-8.1232451,-1.7054445
-8.1210207,-2.2098296
-8.1206709,0.67443992
-8.1198681,2.0810825
-8.1195844,0.62416978
-8.1187144,-1.8845047
-8.1186314,-0.74105396
-8.1173959,2.226281
-8.1171719,-2.0410677
-8.1169666,-2.9776678
-8.1144453,1.0992181
-8.1109779,0.72681989
-8.1102808,-3.019623
-8.1073602,1.9899218
-8.1052516,1.2767783
-8.1042691,0.47082919
-8.1039842,-2.1396905
-8.1039769,1.6875345
-8.1030469,-2.7280929
-8.1024836,0.66190542
-8.1021074,-1.5353519
-8.1020808,2.6701158
-8.101166,0.45151405
-8.1006009,0.6912367
-8.0986408,0.68219882
-8.0955198,-1.6923779
-8.095245,-2.2269393
-8.0951973,0.69851109
-8.0942245,0.63185276
-8.0935197,-1.9556495
-8.0926074,-1.0820636
-8.0924619,0.6930792
-8.0923767,2.3129451
-8.0919708,2.694314
-8.0912972,-2.9254446
-8.0909948,0.10701463
-8.0903461,-2.4097048
-8.0899072,0.69715449
-8.0897569,2.3739192
-8.0891779,-1.8129051
-8.0886464,0.54491507
-8.0884158,0.51957477
-8.0880988,-2.1394451
-8.0878311,1.4855865
-8.0872801,-2.6863662
-8.0869847,0.67098702
-8.0869835,-0.015175408
-8.0857163,-2.5570155
-8.0853968,0.82958111
-8.0853737,2.4431606
-8.0850023,-1.60832
-8.0846366,2.6003776
-8.080565,-0.86693503
-8.0787014,-2.8403451
-8.0784827,0.66711227
-8.0782253,0.089040683
-8.0772504,3.1272166
-8.0771253,-2.6089616
-8.0767535,-1.3674461
-8.0763708,0.66067041
-8.0756971,0.67078841
-8.0755917,0.71553173
-8.0736533,-2.4994353
-8.0714523,-2.322973
-8.0697224,-2.7962146
-8.0687029,0.14813575
-8.0682766,2.2837882
-8.0681653,1.2041273
-8.0663602,-1.8772852
-8.0654956,-1.558232
-8.0643245,-0.56966483
-8.063907,0.7016052
-8.0625004,2.1378688
-8.0605564,-0.067763038
-8.0603032,2.4030823
-8.0602373,2.5892664
-8.0594703,0.93379954
-8.0594674,2.2413544
-8.0592029,-1.4806359
-8.059171,-2.1213184
-8.059026,1.3847016
-8.0574845,-0.93243802
-8.0567746,0.55450261
-8.0563246,2.491464
-8.0496507,0.36289818
-8.0490551,2.7590294
-8.0489122,2.0242495
-8.0487475,-1.197575
-8.0473808,-2.2265026
-8.0472452,-1.75235
-8.0456786,-2.9952909
-8.0437787,0.46108541
-8.0419767,-3.0461893
-8.041241,1.8225546
-8.0397272,-2.3223116
-8.0396111,2.9870351
-8.0391032,2.3429709
-8.0383478,0.062718737
-8.0364044,2.4429383
-8.0361109,2.8369392
-8.0356633,-2.9093494
-8.0344448,2.5853783
-8.0343491,1.8851653
-8.0337319,-1.8036527
-8.0327602,-0.18867619
-8.031121,-2.0238884
-8.0298175,0.1023739
-8.0296632,-1.6373193
-8.029493,-3.0810342
-8.0291185,0.51684245
-8.0273549,-2.2134466
-8.0245029,-1.6910901
-8.0231068,0.58002378
-8.0224147,1.1231957
-8.02116,2.6604375
-8.020865,-0.7572192
-8.0208097,-3.0532703
-8.0207509,0.37768561
-8.0206188,-0.26288917
-8.0205716,-2.7283319
-8.0205646,2.1988153
-8.0198298,0.26891693
-8.0182701,-2.8169389
-8.0178435,0.67997241
-8.0177716,-2.1098119
-8.0177638,-2.5091166
-8.0175872,0.66906963
-8.0171386,0.42612597
-8.0163952,0.64731738
-8.0159387,1.6680868
-8.0124959,2.6357782
-8.0117665,0.19417842
-8.01048,-2.4105758
-8.0099872,-3.0901368
-8.0092523,0.67093518
-8.009223,0.65170348
-8.0073256,0.67596107
-8.0072182,0.68591943
-8.0072084,2.8767334
-8.0063964,0.62761296
-8.0056796,0.45569815
-8.0040054,1.5788636
-8.0037499,-0.97397956
-8.0027721,0.53936035
-8.0014324,2.4000412
-8.0011197,-1.5234582
-8.0002332,-2.784216
-7.9988071,-1.933265
-7.9947851,3.049916
-7.9937928,0.68730628
-7.9916828,-0.60730408
-7.9885807,2.5554551
-7.9877074,0.67031326
-7.9871869,0.033772328
-7.9855681,-2.0106103
-7.9852447,-0.84391249
-7.9850387,-1.4357144
-7.9831643,2.5407022
-7.9823932,0.67981902
-7.9819355,0.62752917
-7.9806749,0.1488092
-7.9796008,-2.2989129
-7.9788743,0.5868144
-7.9785125,0.66961791
-7.977077,0.2853579
-7.9770467,2.7760577
-7.9765646,1.205019
-7.9762181,1.9838391
-7.9761974,-2.9327139
-7.975765,1.2336924
-7.9755045,0.65697631
-7.9717345,0.64007672
-7.9710066,0.67951938
-7.9708924,-2.8814343
-7.9706478,-1.6076583
-7.9706205,-0.90062007
-7.9701705,-2.4012186
-7.9697074,2.8795739
-7.9651946,-1.8476674
-7.9632294,0.70563925
-7.9629565,0.95315941
-7.96229,-2.1885999
-7.9618804,-1.5446767
-7.9610654,-1.4581365
-7.96099,2.1327911
-7.9598006,-1.7581268
-7.959507,-3.1333587
-7.9592081,0.66672149
-7.9589884,0.7115813
-7.9582434,1.7345239
-7.9569776,-1.723422
-7.956715,1.3983572
-7.9540285,-1.1782251
-7.9534872,0.46020125
-7.9534438,1.0584967
-7.9531217,-1.9156729
-7.9504497,-3.1440894
-7.9501137,2.6787758
-7.9492515,2.3218945
-7.9488039,-2.2887829
-7.9486546,-0.38797121
-7.948089,-3.0396496
-7.9475942,-3.1366146
-7.9450639,0.20473919
-7.9445431,-2.6764665
-7.9420515,-3.1349819
-7.9393673,1.8565395
-7.9383408,0.42740725
-7.9383324,0.083088026
-7.9347884,2.5639182
-7.932343,0.50400855
-7.9309692,0.33998031
-7.9306542,-1.3559161
-7.9304147,-2.6063742
-7.9304128,2.0293919
-7.9303027,2.8817495
-7.9298752,1.9147504
-7.9293368,0.37138227
-7.9281356,3.0664607
-7.9276877,-2.9971515
-7.9273801,-2.0779337
-7.9249727,0.72428806
-7.9247111,2.1995731
-7.9223414,0.67764845
-7.9173284,1.5815726
-7.9150414,-0.93895473
-7.9147141,-2.1706418
-7.9141314,0.6578025
-7.9139418,0.46367231
-7.9138582,0.67521814
-7.9132893,-2.8976918
-7.9131804,-1.8301012
-7.9124618,-1.6350729
-7.9116093,0.55999559
-7.911091,-1.7834742
-7.9107112,2.5743987
-7.9106251,-3.1597485
-7.9081523,0.05482921
-7.9079551,1.3231984
-7.9074228,-2.744339
-7.9067867,-1.0293174
-7.9061754,0.61595221
-7.9052491,-1.6969343
-7.9051278,-3.1011523
-7.9045244,-3.1839979
-7.9041718,0.65745517
-7.9014175,2.3763781
-7.9013443,1.4994786
-7.8989836,0.6387413
-7.8981795,-0.031275431
-7.8980832,-1.5002473
-7.8971591,-1.4059662
-7.8969997,0.61073827
-7.8963149,-1.9706272
-7.8935439,2.8860077
-7.8928773,-0.42980434
-7.8907722,0.67766325
-7.8884789,-3.1467349
-7.8862769,-3.2063571
-7.8852261,2.8805314
-7.885103,0.71944855
-7.8846928,0.51822195
-7.8832028,-2.0552006
-7.8813724,2.4817955
-7.8796422,-2.5919321
-7.8794354,-2.380105
-7.8776943,-2.504196
-7.8774176,-0.078040924
-7.8768568,1.2364525
-7.8745091,0.63589285
-7.8736895,-3.0033353
-7.8734669,0.62748579
-7.8729737,-1.4282273
-7.8720457,0.57692349
-7.8706164,1.7290863
-7.8700713,0.72841265
-7.8696359,0.67760558
-7.8677746,-2.8767303
-7.8663596,0.85395274
-7.8654657,-2.953829
-7.8648395,0.38447928
-7.8636613,0.24651777
-7.8635066,2.7324987
-7.8619093,-1.2921088
-7.8610107,3.0626932
-7.8609063,1.0923913
-7.8604828,-1.5925032
-7.8591051,-1.8733639
-7.8566344,0.66439806
-7.8549748,-2.7433328
-7.8547418,0.35279015
-7.8544254,0.64588455
-7.8535247,-1.5226747
-7.8531296,-1.3213465
-7.8529187,-2.2475159
-7.8523665,2.1608717
-7.8519048,-1.9452695
-7.8508132,1.7876056
-7.8495977,-1.7222976
-7.848511,0.61328228
-7.8479998,0.28081306
-7.8473496,0.12250628
-7.8470859,2.0091187
-7.8468079,2.9841326
-7.8455013,3.0502823
-7.8436162,0.43319379
-7.8419438,-2.6594336
-7.8418111,0.71513813
-7.8398064,-0.19323951
-7.8394843,0.10004708
-7.8393582,0.69994118
-7.8393182,0.67509419
-7.8390307,-1.7788584
-7.8371411,-3.1172782
-7.8369392,1.6648159
-7.8369163,-3.2389896
-7.836502,-2.4788153
-7.8354419,0.045446968
-7.8344513,-3.2234683
-7.832962,3.2412875
-7.8320945,3.2238512
-7.8311956,1.9032616
-7.8291498,-3.0603482
-7.8286326,3.1405196
-7.8285794,-2.8124962
-7.8267024,3.1216895
-7.8262912,0.18033361
-7.8262468,3.2356265
-7.8260256,3.2647204
-7.8259373,1.1866931
-7.8256421,0.69088065
-7.8245212,-0.71355735
-7.8243997,-2.1197146
-7.824181,3.1882278
-7.8225202,2.3382044
-7.8219654,-2.9282522
-7.8212935,-0.81622215
-7.8201957,3.2375559
-7.8199273,-0.61032248
-7.818006,-3.2234979
-7.8178444,-0.75908637
-7.8171517,-1.371654
-7.8165424,-0.98393368
-7.8151724,3.1871098
-7.8137748,3.136041
-7.8123178,2.0678505
-7.8117868,0.49318193
-7.8111969,-1.6138719
-7.8108433,3.0117588
-7.8103371,2.7685742
-7.8095672,3.1041124
-7.8086002,-1.852285
-7.8074424,-1.6827404
-7.8069208,0.6910914
-7.805651,0.7661537
-7.8056323,-2.219374
-7.8049745,1.3583348
-7.8030505,2.5168089
-7.802374,-3.1898847
-7.802194,-2.3638286
-7.8019869,-0.24589077
-7.8014961,2.9211145
-7.8013725,1.9569066
-7.8013181,2.2433657
-7.8001141,-1.470544
-7.7995807,0.55298042
-7.7989071,-2.6353389
-7.7988768,0.60634617
-7.7983372,0.38489698
-7.7965453,-1.9968437
-7.7964984,-2.541751
-7.79569,-3.1753324
-7.7933735,2.9940261
-7.7925843,0.62368197
-7.7922391,3.1640153
-7.7914219,-1.2545513
-7.7913666,-1.1118903
-7.7899664,-1.8090287
-7.7889131,-2.7985329
-7.7881193,-3.2957912
-7.787722,-1.3938795
-7.7873193,1.3119243
-7.7870989,0.44812266
-7.7866048,2.9512834
-7.7861706,0.20794462
-7.7852189,0.78121069
-7.7843566,3.2049998
-7.7827892,-3.2362923
-7.7819848,-2.0865506
-7.7819065,1.5203006
-7.7816628,2.950524
-7.7813242,2.6343983
-7.7809766,-0.72543126
-7.7801097,-1.2837576
-7.7791893,1.0187581
-7.7774654,-3.0608078
-7.777376,-3.2908366
-7.7740823,3.1523958
-7.7735646,3.0843953
-7.7731448,-3.2835182
-7.7721596,3.1584365
-7.7701649,-0.85619851
-7.7694353,-0.77874296
-7.769246,0.08525798
-7.7684797,-2.7024936
-7.7682607,-3.3468918
-7.7673339,0.51209841
-7.7667717,2.8060217
-7.7646322,0.76268478
-7.7638659,0.87238036
-7.7635359,-1.5622761
-7.7633688,-3.1681785
-7.7632227,1.7912073
-7.7617402,-2.4209988
-7.7616266,1.6729744
-7.7613747,3.3882744
-7.7611653,-1.7066449
-7.7611555,-2.5148998
-7.7603802,0.57121888
-7.7603136,3.0457818
-7.7601458,0.80008469
-7.760021,0.14845258
-7.7597714,0.727118
-7.7595747,0.61801885
-7.7593181,-1.8898183
-7.7590471,0.3050191
