upmm,anode_entrance
-8.1394859,2.9971162
-8.1393764,2.1813697
-8.1392413,-2.0351465
-8.1377225,-0.66422958
-8.1373928,2.0238652
-8.1371996,2.9976313
-8.1354653,3.8890301
-8.1345025,-1.8297543
-8.1343027,-0.24227168
-8.1337086,1.5063474
-8.1335498,0.87433686
-8.1334366,-0.32671233
-8.133299,3.0009114
-8.132077,-2.2749314
-8.1307594,1.5366499
-8.1302359,-0.4971917
-8.1291834,1.4632892
-8.1289152,1.3278911
-8.1275299,2.9438162
-8.1256713,1.5377817
-8.123444,0.42455609
-8.12303,2.9240408
-8.1224981,1.1078561
-8.1222195,1.3789424
-8.1220156,3.1154371
-8.1219151,3.6233951
-8.1180266,-0.47163993
-8.1174095,3.797433
-8.1158175,-0.27558593
-8.1141214,3.7120394
-8.1131713,3.0424273
-8.1127689,-0.75874704
-8.1127643,1.6089619
-8.1126479,-0.69269703
-8.1121947,3.4660529
-8.1112855,-0.31588352
-8.110973,3.2630792
-8.1107989,-0.19331698
-8.1102417,0.68030843
-8.1094369,-1.9416722
-8.1078541,3.6341644
-8.1071004,1.1743375
-8.107092,2.9792598
-8.1070075,1.5218766
-8.1066871,-0.15393257
-8.1059202,3.7246447
-8.1042455,-0.72533214
-8.1036502,1.6511253
-8.1033899,3.0744316
-8.1020396,-0.077955325
-8.1013215,1.0013385
-8.1011167,-0.41389652
-8.1010699,-0.041277292
-8.1000744,2.9538708
-8.0996975,0.46448054
-8.0993965,3.8129638
-8.0982701,1.4417434
-8.0981129,1.4946172
-8.097905,0.02926498
-8.0971497,1.74483
-8.0960418,-0.38035569
-8.0959958,3.5154051
-8.0958007,-0.70955584
-8.0957888,-0.60317281
-8.0956536,-0.58153096
-8.0951821,0.062895214
-8.0932693,0.34200491
-8.0930883,2.9339687
-8.0926212,-1.6871927
-8.0920442,3.8198791
-8.0910301,1.4931522
-8.0909319,0.74854737
-8.090649,-2.4104372
-8.090464,1.8109565
-8.090064,2.9344171
-8.0888803,2.8497857
-8.0885096,0.25282933
-8.0883707,-2.5244056
-8.0883516,3.147463
-8.086659,2.4210139
-8.0864867,0.113415
-8.0863801,3.3781759
-8.0862119,1.0636521
-8.0860279,3.1948981
-8.0854487,2.8197419
-8.0853712,-0.64241044
-8.0853412,3.3087493
-8.0842308,-0.53276802
-8.0836767,-0.75422683
-8.0819892,1.4545377
-8.0814508,-1.7368683
-8.0802761,0.13370926
-8.0796984,-0.66202256
-8.0791369,2.5018193
-8.0783233,2.935613
-8.078235,1.3102189
-8.0779791,1.4830314
-8.0778916,-0.44020217
-8.0764299,2.8909696
-8.0753137,-0.50749346
-8.0750599,2.9354861
-8.0732336,-2.4802037
-8.0721505,-1.5747794
-8.0711537,2.7015521
-8.0711024,-0.70037587
-8.0696941,-0.37417057
-8.0693412,2.9062633
-8.0692837,3.8330859
-8.0682215,2.9322217
-8.0671787,3.0138794
-8.0668169,1.3730427
-8.0662779,1.4053644
-8.0652296,-0.73895125
-8.0646176,2.9832417
-8.0639418,2.9270057
-8.0637707,-0.45677198
-8.0636468,3.8769816
-8.0629031,2.7732275
-8.0625703,0.56136405
-8.0625597,-0.33713098
-8.0610627,-2.2169928
-8.0603922,-0.71880435
-8.0601651,0.38180649
-8.0574455,0.88493462
-8.0573069,1.1943564
-8.0571409,3.5326272
-8.0570782,1.4904878
-8.0562534,3.4322835
-8.0534448,3.0765973
-8.05283,0.1553256
-8.0520731,-0.26054856
-8.051046,1.9612135
-8.0505687,3.3674983
-8.0504519,0.62048001
-8.0482581,-2.1702264
-8.0482311,-0.22184447
-8.048158,3.576884
-8.047264,-0.75905713
-8.0472354,2.9305668
-8.0471285,-0.81370804
-8.0466964,2.9181005
-8.0460857,3.1124103
-8.0438363,1.261498
-8.0433169,2.0480672
-8.0432508,3.2516437
-8.0431274,1.4301262
-8.041294,3.1986368
-8.0412477,0.95048769
-8.039879,-0.14705186
-8.0382224,2.9111581
-8.0381199,-0.50763486
-8.0379469,1.4142747
-8.0375699,0.28729873
-8.0372968,1.5283166
-8.0369187,3.6795482
-8.0369046,-0.1116061
-8.0365011,1.3906606
-8.0353851,-1.6096057
-8.032255,2.2175368
-8.0320561,-0.045065421
-8.0318918,-2.0729966
-8.0308467,-0.48107848
-8.0307183,3.5217197
-8.0305152,2.9060891
-8.0287666,-0.014495041
-8.0277458,-1.9071152
-8.0274311,1.3814834
-8.0264616,-0.75748204
-8.0260485,2.9148074
-8.025737,-1.4830229
-8.0257007,3.7003413
-8.0244609,-0.54790379
-8.0242679,-0.57209639
-8.0231314,3.5930061
-8.0229519,3.3945379
-8.0227176,-2.0314039
-8.022296,2.8921833
-8.0222596,0.15395573
-8.0219276,0.75696824
-8.0212335,3.8413055
-8.0211465,1.4194377
-8.0204046,-0.61649078
-8.0203519,2.8842856
-8.017459,0.036884094
-8.0164025,3.8211516
-8.0160797,-0.63758032
-8.0156985,-1.6943051
-8.0154455,-0.42389807
-8.0153449,3.4381277
-8.013918,3.0102012
-8.0129294,-1.7724853
-8.0124013,3.2926252
-8.0122057,1.074031
-8.0107501,2.2944739
-8.0100175,3.0419966
-8.0094798,2.7775023
-8.0084148,-0.39216075
-8.0080316,-0.80964329
-8.0077454,1.6169229
-8.0076167,-0.77629641
-8.0074097,2.8241298
-8.007128,-0.86253658
-8.0062832,-0.68073578
-8.005615,0.82728214
-8.0053816,3.2407256
-8.0050944,3.3962948
-8.0050286,-1.8787138
-8.0050285,2.9452851
-8.0047816,3.7478094
-8.0042291,2.7975271
-8.0037047,-0.83574514
-8.0022613,-2.6470153
-8.0019343,0.046924521
-8.0018179,-0.70409541
-8.0016138,0.46946496
-8.0012293,-2.3426695
-8.0006714,-0.89977294
-8.0006626,1.1343928
-7.9998342,-1.5117693
-7.9994182,2.7257038
-7.9991372,3.5288434
-7.9989559,1.39531
-7.9989297,1.657179
-7.9987782,1.7498888
-7.9987466,3.1117319
-7.996252,1.3880133
-7.9957179,2.536632
-7.9956384,3.1508402
-7.9956083,-0.32227826
-7.994528,2.9174752
-7.9944856,2.8524921
-7.9943671,-2.6944136
-7.9938754,2.4585732
-7.9937886,1.404852
-7.993398,2.6769934
-7.9929632,2.8344346
-7.9921538,2.8911372
-7.9909796,-2.4684633
-7.9899017,-0.28600875
-7.9875514,2.884524
-7.9873561,1.8269064
-7.9854257,3.7634771
-7.9847366,-0.75579833
-7.9834215,1.251435
-7.9833422,0.51788209
-7.9816088,-0.21434049
-7.9807201,-0.83807587
-7.9799288,-0.59772145
-7.9797934,1.307785
-7.9779747,3.3031079
-7.9776723,-2.539681
-7.9775442,-0.54805565
-7.9771675,-0.18029507
-7.9763007,2.8651993
-7.9757238,2.8539183
-7.9743559,0.62575661
-7.9729242,0.96163282
-7.9724897,-1.6138096
-7.9724408,-1.9723862
-7.9723933,-0.52155544
-7.9721968,3.2628778
-7.9710789,-2.3025832
-7.9701778,3.4265478
-7.9695641,-0.78254879
-7.9678382,-0.11892158
-7.9676054,3.5819408
-7.9675399,0.6956235
-7.9671548,-1.8157346
-7.9671316,-1.5460555
-7.9664539,-0.81871564
-7.9636368,3.5422519
-7.9631496,3.3852825
-7.9622772,0.061732496
-7.9615347,-0.093971458
-7.9609974,2.8014928
-7.9605597,-0.46671052
-7.960128,-0.61370665
-7.9598326,2.0097527
-7.9588803,1.326822
-7.9587774,1.3284952
-7.9574243,1.0194569
-7.9566054,2.8797575
-7.9564564,-1.7309388
-7.9555776,2.7944777
-7.9555021,0.084627574
-7.9545019,3.1747321
-7.9543935,-0.43837373
-7.9535939,2.9616873
-7.9527225,0.38075151
-7.9523081,2.7771561
-7.9518454,3.0317354
-7.9490091,-0.89940364
-7.9487925,3.0652644
-7.9480107,2.9259585
-7.9468932,3.3088017
-7.9467543,2.0978834
-7.9462321,3.1342617
-7.9452011,-0.88259178
-7.9449547,-0.84076484
-7.9434267,1.3314668
-7.942914,0.13572986
-7.9422966,3.6425641
-7.9419832,-0.37815103
-7.9409237,2.864189
-7.9409232,-0.65615862
-7.9399079,-1.9435069
-7.9397509,1.1300201
-7.9396848,-2.2100394
-7.9386773,-0.97116993
-7.9380576,1.4833846
-7.9374782,3.8813852
-7.9367418,3.2680942
-7.9357069,-0.3460991
-7.9356606,-0.828411
-7.9352561,0.84006636
-7.9351991,-0.67912299
-7.935064,1.2887115
-7.934614,1.1842033
-7.9336799,0.43064848
-7.9311461,-1.3815094
-7.9297536,2.8424565
-7.9295534,0.26201742
-7.9295506,3.4361183
-7.9274684,-2.1611277
-7.9272505,1.5339821
-7.9267643,-1.7789969
-7.9261703,2.8297965
-7.9260491,3.6729987
-7.9252628,-1.3035905
-7.9249197,2.871214
-7.9246047,-0.72931485
-7.924305,-1.0870685
-7.9228022,-0.28139463
-7.9210222,3.1936814
-7.9193306,1.3017761
-7.9192515,3.3872766
-7.918867,-0.079957738
-7.9181934,1.2949108
-7.9180947,0.90673018
-7.9170538,2.7603669
-7.9169371,-0.25095164
-7.9161231,-0.85052649
-7.9157751,-0.75642431
-7.9157454,-2.4896619
-7.9154188,-2.7662844
-7.9151597,-1.0300325
-7.9147002,2.2559051
-7.9136657,2.751948
-7.9135752,2.6790644
-7.9130804,1.3008498
-7.9129881,-2.432542
-7.9115298,0.52548299
-7.9111039,2.7285126
-7.9110612,1.6113305
-7.9108036,-2.8186648
-7.9102865,3.1564736
-7.9101151,3.3137295
-7.9100701,-0.058741178
-7.9098067,0.58140859
-7.9087133,2.8544546
-7.9082837,2.6520098
-7.907892,-0.56466676
-7.9070847,-0.59023254
-7.9067829,0.32342903
-7.9067506,-2.6234718
-7.9060651,-2.6812195
-7.9045471,3.2779983
-7.9043392,2.3283588
-7.9034093,0.1929168
-7.9023989,-0.51072627
-7.9007154,2.5259515
-7.9000951,-0.00055034553
-7.8996366,-0.63826178
-7.8990574,-0.20380858
-7.8984081,2.4628758
-7.8976375,1.6449842
-7.897557,-2.0667737
-7.8973308,-0.4835995
-7.8969634,-0.88640781
-7.8967881,3.0867199
-7.896319,0.71214774
-7.8961478,2.9857258
-7.8960535,3.0543653
-7.8950646,1.7781054
-7.8949112,0.028601833
-7.894449,-0.66151855
-7.8937868,2.945807
-7.8924388,-0.94543405
-7.8894644,-1.8742669
-7.8894431,3.8610679
-7.8892104,-0.97672988
-7.8883554,-0.81074411
-7.8879236,3.2056249
-7.8866102,1.3406128
-7.8859256,1.0192921
-7.8854571,-0.42922698
-7.8846823,3.7185458
-7.8843393,0.086832193
-7.8834152,-0.90678832
-7.883296,1.8739509
-7.8822288,3.748887
-7.8821403,2.8229666
-7.8819538,1.2760028
-7.8817088,0.78126637
-7.8816158,1.2147317
-7.8807385,2.7192019
-7.8802711,3.8002972
-7.8799514,-1.154125
-7.8790562,-1.2241738
-7.8789157,-0.40183814
-7.8785274,0.11648474
-7.8784307,3.1719083
-7.8782196,1.0684857
-7.8767105,2.8419821
-7.8763468,1.1665234
-7.8761926,2.7779494
-7.8759973,2.8085848
-7.8741488,-0.83819987
-7.8728593,-0.89149638
-7.8717382,-2.021676
-7.8695711,0.44580794
-7.8692504,-0.20483643
-7.8663627,3.4412481
-7.8660479,-0.70562121
-7.8648938,-2.3386991
-7.8647204,-1.4142531
-7.8640593,-0.34854521
-7.8627003,3.5231844
-7.8622417,-1.8366751
-7.8611267,2.8188062
-7.86096,3.8158529
-7.859775,-1.3270376
-7.8591628,3.3935453
-7.8587917,1.22411
-7.8586628,1.3880955
-7.8558508,2.6969376
-7.8543559,-0.73128383
-7.8541845,-1.0721345
-7.8538376,-1.6261846
-7.8532285,-0.32729866
-7.8529461,3.1072419
-7.8528049,2.7014012
-7.8525544,-0.15587052
-7.8524701,1.4789471
-7.8522685,3.2772737
-7.8520196,0.50138173
-7.8518065,3.3105011
-7.8497808,-1.4677838
-7.8496697,3.211987
-7.8495905,-0.91066542
-7.8485394,3.0758221
-7.8476197,-0.12519416
-7.8468067,3.5570827
-7.8465757,-1.5475526
-7.8465082,0.9097859
-7.8456987,2.0615769
-7.8452783,3.1800558
-7.844345,-2.2890749
-7.8426789,3.0117234
-7.8426502,-0.89337309
-7.8423651,0.33849593
-7.8405819,0.20266512
-7.8396251,-0.059720695
-7.8391836,2.9764774
-7.8389511,-1.1268918
-7.8374218,2.8015452
-7.837347,-0.55641013
-7.8373095,0.59982105
-7.8371661,1.1801745
-7.8358199,-0.025439482
-7.8354278,-1.2485836
-7.8353063,-0.53021721
-7.8348846,-0.60732837
-7.8340405,-2.7955554
-7.8336393,-1.6864902
-7.8333122,-2.8803632
-7.8332991,1.515049
-7.83209,2.6848864
-7.8314756,0.65895942
-7.8312186,-0.78584626
-7.8310438,-0.63253785
-7.8285801,1.2462067
-7.8280542,0.96496809
-7.8274717,2.6570114
-7.827122,2.7882166
-7.8269147,3.1230743
-7.8264486,2.8897609
-7.8263103,0.042163624
-7.8258084,2.137247
-7.8256689,-0.47919372
-7.8243258,-0.91840508
-7.8233651,-1.3392341
-7.8226776,2.7403314
-7.8214141,2.6739705
-7.8203613,0.07405705
-7.8198881,0.40299771
-7.8193947,-0.68371069
-7.8189047,1.2208842
-7.8187984,2.6310874
-7.8186096,-0.45590564
-7.8184842,2.7577673
-7.8183706,-0.81321938
-7.8178941,-2.655909
-7.8176435,1.2365253
-7.8164303,-0.94793911
-7.8159774,-2.5932212
-7.8145414,-1.959737
-7.8144519,-1.0231755
-7.8137901,-0.96717839
-7.8136423,-0.30531584
-7.8134311,2.8209856
-7.8123228,-0.71018793
-7.8118486,3.0961799
-7.8113442,3.8637502
-7.8109452,-2.189991
-7.8108104,1.0966008
-7.8100649,-1.4012266
-7.8091343,1.6751194
-7.8080405,1.0544548
-7.8070123,0.13706873
-7.8067763,0.7863783
-7.8062597,-2.7457802
-7.8060766,-0.27761748
-7.805875,3.6206599
-7.8058181,1.6159805
-7.804852,-1.0630409
-7.80069,2.6715081
-7.8005798,3.1252066
-7.8004786,0.28355882
-7.8003724,3.1010086
-7.799614,0.16861046
-7.7989705,-2.9645642
-7.7984925,3.0343121
-7.7976212,2.5161461
-7.7973943,-2.4758932
-7.7964305,-1.5566457
-7.7953814,1.1866671
-7.7953305,2.2597501
-7.7944302,-0.21433757
-7.7938295,-0.76557488
-7.7938254,-0.86881635
-7.7936876,2.6541389
-7.7936149,1.4005973
-7.7927592,3.0018041
-7.7924283,-2.1435597
-7.7911986,-1.4659429
-7.7909954,-1.6323694
-7.7909699,3.1827071
-7.7905811,-1.7587006
-7.7897993,2.442916
-7.7897314,2.316974
-7.7895303,-0.18076638
-7.7889921,0.84794971
-7.7888635,-1.9222572
-7.7887641,3.6533103
-7.7882054,1.3398949
-7.7880945,-2.9381051
-7.7870764,1.8564348
-7.7868865,-2.787277
-7.7852651,-1.154139
-7.7849923,3.2126713
-7.7846561,-1.2058171
-7.7835567,-0.43298105
-7.7828259,3.0488701
-7.7828216,-0.95934371
-7.7815772,0.51641178
-7.7807863,-0.11185319
-7.7805188,3.0235185
-7.7804871,-0.89643671
-7.7782629,2.9267375
-7.7780312,-0.79331927
-7.7765811,-0.07679638
-7.7746332,-2.4231297
-7.7742993,3.7184313
-7.7723631,3.2743758
-7.7716451,-0.41524453
-7.7715688,2.6415611
-7.7710176,1.2024933
-7.769357,3.0531578
-7.7683331,0.55989905
-7.7680501,3.3081655
-7.767487,-0.0057038491
-7.7674698,2.8791556
-7.7658723,-0.97759435
-7.7657909,3.7488574
-7.7652148,2.6392449
-7.7649435,-0.57850973
-7.7644486,3.3984861
-7.7642977,-0.60296595
-7.7631568,2.7346003
-7.7629747,-2.8915966
-7.7621119,0.030296161
-7.7620122,-2.8598736
-7.7599082,3.8798042
-7.759827,1.9455069
-7.758789,2.7068447
-7.7580556,3.0226456
-7.7577899,-0.53486475
-7.7576913,1.5009299
-7.7575061,-0.65404392
-7.7571905,3.4404718
-7.7570937,2.7142937
-7.7565955,2.6250754
-7.7560992,-0.36157349
-7.7551113,1.1064397
-7.7547028,0.66815043
-7.7543389,-1.7148702
-7.7520942,-0.68055046
-7.7506927,0.95581887
-7.7498864,2.7185703
-7.7496638,0.41533864
-7.749634,1.1796174
-7.7494872,-0.33071412
-7.7485755,-0.94827824
-7.747781,0.097487181
-7.7464752,-1.271112
-7.7462579,-2.0569345
-7.7445781,3.7961441
-7.7442081,-1.0128755
-7.7429037,0.72637136
-7.741544,1.0689146
-7.7399345,0.12993405
-7.738624,2.955465
-7.7384428,3.8187332
-7.7383243,-0.26435687
-7.737672,-0.73654415
-7.73767,0.99654329
-7.737184,3.0993282
-7.7368779,-0.84607122
-7.7358937,-1.036945
-7.7357103,2.5551452
-7.7356115,-0.52858161
-7.7347223,1.5507632
-7.7344311,-1.8397479
-7.7331918,-0.22980076
-7.7320116,-0.97264033
-7.7310918,0.29575048
-7.7292418,2.6127524
-7.7289555,0.47295179
-7.7281956,-2.318678
-7.7278124,-1.2165872
-7.727347,-2.6229578
-7.727262,2.9156264
-7.7271978,-0.76586034
-7.726115,3.9272926
-7.7259402,-2.7290322
-7.7243692,-0.8738769
-7.7241992,3.1234783
-7.7238641,-1.3329055
-7.7232009,-0.1595293
-7.723177,0.19424076
-7.7224939,3.5127022
-7.7223702,2.9741108
-7.721916,-1.0985678
-7.7210627,3.0243484
-7.7204275,2.4862655
-7.718501,-2.7649231
-7.7184949,-0.4888238
-7.7182255,-0.12419304
-7.7173114,-1.1324538
-7.7164523,-2.0116626
-7.7160753,-3.0737007
-7.7142122,2.9744563
-7.7137456,-2.5650677
-7.7136622,1.3956643
-7.7134964,2.7421058
-7.7131986,-3.0290913
-7.7120883,1.1168956
-7.7120577,-0.46287291
-7.710909,0.84227291
-7.7100023,1.6773581
-7.7095255,-1.4150978
-7.709335,-2.2659232
-7.7078252,0.23158889
-7.7077348,-0.053596068
-7.7068956,2.9447585
-7.7064448,2.5970757
-7.7046379,2.0876093
-7.7046029,3.5477657
-7.7034412,-1.0205983
-7.7021058,-1.513319
-7.7021018,-0.018272092
-7.7016611,2.9411986
-7.7015722,2.7159165
-7.701251,0.36018506
-7.7007088,0.89871247
-7.7001949,-1.7980328
-7.6996862,-2.9795534
-7.6995316,3.1784483
-7.6994867,-0.40565851
-7.6993532,-0.92882913
-7.6990135,1.7551814
-7.6983731,-0.8243039
-7.6959796,-1.2813248
-7.6956499,1.0828332
-7.6946736,1.4566162
-7.6934531,-0.3746875
-7.693122,-2.8435443
-7.693057,1.1768152
-7.6921692,0.56779401
-7.6920213,-3.0627421
-7.6917062,-1.0421498
-7.6911867,2.5874012
-7.6894451,0.052956622
-7.689412,-2.9520817
-7.6871063,3.2079648
-7.6857541,-0.63348452
-7.6856648,3.8388086
-7.6856535,-0.65580573
-7.6856017,-2.8829561
-7.6855865,-0.95494575
-7.6851063,0.61833624
-7.6848542,3.0478402
-7.6847317,2.8742154
-7.6846511,-0.85333363
-7.6842254,2.7856248
-7.6837001,2.5818833
-7.6821402,-0.30900923
-7.6817726,0.08744485
-7.6806711,3.9114439
-7.6800681,-1.6149893
-7.679794,2.6621198
-7.6797622,0.98516295
-7.6793625,2.5617497
-7.678258,2.3433717
-7.6780353,1.0183908
-7.6779765,2.1478895
-7.6777331,-0.70798088
-7.6773627,1.2243784
-7.6768244,-0.27489754
-7.6763642,-1.3515084
-7.6736585,3.6186545
-7.670964,-0.73631753
-7.6707935,1.1514427
-7.6700406,0.72706819
-7.6700166,-1.0844652
-7.6699995,2.6355322
-7.667904,-2.162468
-7.6674173,2.2731231
-7.6663696,2.506277
-7.6662359,-2.4447911
-7.6661484,-0.20539227
-7.6652935,0.15358892
-7.6651695,3.2702522
-7.6640786,2.8539732
-7.6632686,0.78331266
-7.6632327,-0.60604281
-7.662951,3.6537498
-7.6627593,1.1073584
-7.6621707,1.139663
-7.6611903,-0.58307201
-7.660961,-1.4521044
-7.660752,2.5686575
-7.6607197,-0.170466
-7.6596175,2.5907135
-7.6595037,-1.1068808
-7.6588882,-1.9277305
-7.6588324,-1.0050301
-7.6569814,0.18621903
-7.6563074,0.47797147
-7.6561894,3.3079541
-7.6561837,-0.9104556
-7.6557474,-0.53106799
-7.6555729,-1.1931975
-7.6542275,2.7363945
-7.6538727,2.5562635
-7.6515493,-0.50308544
-7.6497411,2.8318935
-7.6493029,-0.10050009
-7.6486046,-0.79446856
-7.6482621,1.0799174
-7.6478167,-1.1588397
-7.6475958,2.9709394
-7.6469566,-1.0297005
-7.6452838,0.88944335
-7.6441307,3.7219263
-7.644051,3.8583678
-7.6437754,3.9600568
-7.6435422,-3.1275162
-7.6432605,-0.065475666
-7.6431333,-2.1143041
-7.642372,2.9470725
-7.6423548,-1.5612395
-7.6414614,1.5606201
-7.6413369,-0.44463413
-7.6409947,0.25144705
-7.6402646,1.9151287
-7.6401907,-2.3822179
-7.6397478,3.7470408
-7.6395099,3.0898374
-7.6394448,-2.7001887
-7.637627,2.3832353
-7.6375397,-3.0565842
-7.6373224,0.53066767
