upmm,anode_entrance
-7.626515,-1.0047903
-7.626378,2.8828644
-7.6263614,1.2359049
-7.6260157,-1.5554366
-7.6252155,-2.1344838
-7.6242281,-2.4318
-7.6241074,3.158429
-7.6240381,1.9088205
-7.6231747,1.5946229
-7.622908,1.6203099
-7.6220251,-1.1563819
-7.6218445,-1.7637821
-7.6203134,-1.9066546
-7.6196357,-2.7535578
-7.6190281,2.1370126
-7.6185755,-2.3336751
-7.6172179,2.2781771
-7.6164589,3.5428238
-7.6163544,-2.5129848
-7.6158992,-2.104039
-7.6155727,-1.3580537
-7.6153407,1.6755272
-7.6152877,-1.6463824
-7.6132488,-2.2496909
-7.6129106,-1.9907382
-7.6124032,3.4799114
-7.611827,1.9285862
-7.611785,0.95767253
-7.6116765,2.7231997
-7.6116284,-2.8351229
-7.6107562,-2.5782331
-7.6107123,3.3444024
-7.6101438,3.285014
-7.6094912,3.1079084
-7.6092673,-0.60861678
-7.6090975,3.1800988
-7.6090081,1.7028048
-7.6080692,1.438943
-7.6078993,-1.529795
-7.6069063,1.4617709
-7.6065084,2.3164743
-7.6056948,-1.2628845
-7.604356,1.285198
-7.6024825,1.1519623
-7.6017888,-2.9963148
-7.6012075,0.088014358
-7.6003693,0.97827987
-7.599929,2.0557099
-7.5995347,-2.3038271
-7.5987448,-1.4304927
-7.5985612,-2.5397954
-7.5977834,3.1309816
-7.5974746,3.1974618
-7.5965674,-2.4846229
-7.5953628,1.3108647
-7.5952976,1.7578671
-7.5946824,-1.712612
-7.5939124,-1.9626759
-7.592647,1.5195019
-7.5910471,-1.8501773
-7.5907397,3.1861912
-7.5905499,-0.96574019
-7.5905175,0.84860883
-7.5900956,-2.3853031
-7.5899963,1.1765644
-7.5896199,-2.1906962
-7.5887524,2.7762326
-7.5882622,-0.11900443
-7.5882427,0.61521943
-7.5879482,1.7851494
-7.5874885,2.4103672
-7.5868305,0.34457738
-7.5860393,-2.0464282
-7.5854756,1.9650876
-7.5854129,1.3594294
-7.5847837,-1.6009764
-7.5835478,1.5488548
-7.5832795,2.9983094
-7.5825248,0.75049218
-7.579958,1.0217802
-7.5789949,-1.8212049
-7.578865,-2.1611179
-7.5787394,-2.3586833
-7.5781069,-1.6895392
-7.5755187,1.3886175
-7.5753893,-1.2246786
-7.5751378,-1.402662
-7.5742865,2.46903
-7.573621,0.86630862
-7.5722082,1.0438603
-7.5710909,1.2227232
-7.5703222,1.981839
-7.5699071,1.8376894
-7.5697884,3.8529735
-7.569698,-1.0589998
-7.5684548,-2.0188402
-7.568043,-1.5764132
-7.5673773,1.6049999
-7.5669612,1.2412846
-7.5660395,-2.431692
-7.5658952,-1.304811
-7.564254,-3.2551133
-7.5639958,-1.4770312
-7.5637423,3.6944225
-7.5628637,0.76296106
-7.5624315,-2.2460581
-7.5624008,-0.74856215
-7.5621502,2.2015153
-7.56142,3.0542654
-7.5609831,0.13264608
-7.5602825,0.64695475
-7.5601329,1.6320136
-7.5597866,3.1618509
-7.5592069,-1.9066581
-7.5589837,1.8628318
-7.558892,-0.54088219
-7.5584349,1.089747
-7.557624,-2.6519039
-7.555329,-2.102249
-7.5551739,-1.7639042
-7.5548661,0.39344409
-7.5548579,1.4475612
-7.5523349,-3.1599431
-7.5518043,3.5089253
-7.5513164,1.1134405
-7.5481887,-2.4055583
-7.5478778,-2.2163184
-7.5476365,-2.5866598
-7.5474673,1.2920544
-7.5471319,2.8878707
-7.5470697,0.9036446
-7.5468586,-0.30251995
-7.5448098,-2.4760866
-7.5442032,1.4766124
-7.5436513,-1.6442278
-7.5436306,3.3740874
-7.5430469,3.1494757
-7.5429243,-1.8784547
-7.5425135,1.6845427
-7.5414737,-2.3012154
-7.5405537,-1.7372849
-7.5394511,-1.4498856
-7.5393805,2.5913607
-7.5392357,4.0518394
-7.5391713,-2.073895
-7.5387963,-1.2778595
-7.5375106,-1.0120436
-7.5371973,2.235535
-7.5370017,1.1582244
-7.5367701,1.3197802
-7.5361498,0.92290325
-7.5352933,-2.5257664
-7.5331404,1.7105666
-7.5330072,3.0985511
-7.531546,3.3070558
-7.5311841,-2.7259687
-7.5305704,-1.9631362
-7.5289918,-1.5245713
-7.5285538,1.9024689
-7.5283245,-2.4508653
-7.5281286,2.9469573
-7.5273306,-1.6215934
-7.5259643,1.1822841
-7.5259359,-1.3469956
-7.5258693,0.79161934
-7.5251172,3.1164844
-7.523396,3.9586108
-7.5223573,-2.2718093
-7.5221089,1.5335183
-7.5220347,2.1180097
-7.5218973,-2.1576523
-7.519342,-2.3536612
-7.5189187,2.651568
-7.5179039,3.1847988
-7.5177293,3.1575068
-7.5172015,0.9641841
-7.5158904,-2.614784
-7.5153855,-1.1331527
-7.5142311,-1.8212396
-7.5141348,1.3769256
-7.5138734,3.1308216
-7.512511,-1.9347549
-7.5123161,1.7613301
-7.5118339,-0.86519043
-7.5118162,-0.024173903
-7.5112115,-2.8555135
-7.5108223,1.5608038
-7.5107816,0.81003534
-7.5106716,1.9191427
-7.5093659,0.98580394
-7.5084693,0.69517681
-7.5073091,-2.6819155
-7.5073017,-2.1290151
-7.5063638,-1.4976155
-7.5061322,-0.67344074
-7.506035,-1.6887053
-7.505954,2.3034789
-7.5052072,0.49618094
-7.5051699,1.0261905
-7.5043089,-0.2473485
-7.5038456,1.2305646
-7.5037892,2.0271706
-7.5035408,-2.5527511
-7.5025262,1.4054483
-7.5022385,1.0478627
-7.5015101,-2.0187593
-7.5012478,3.1189849
-7.5000994,-1.7926564
-7.4997178,-2.3256987
-7.4996903,3.7964918
-7.4995862,-1.3191864
-7.4995426,1.7852829
-7.4989711,-3.0031085
-7.4986819,2.3402508
-7.496532,-2.4908371
-7.4931768,1.2554444
-7.4919256,-1.5727581
-7.4902622,1.6120418
-7.4902619,-3.3270639
-7.488914,1.0963396
-7.4888791,3.0547119
-7.4886433,-2.2123974
-7.4885025,-1.393554
-7.4876639,-1.6654805
-7.4876353,2.1521698
-7.4876176,-3.4231719
-7.4866758,-2.39914
-7.4858862,0.71366761
-7.4851342,0.54666678
-7.4847707,-1.0825823
-7.4847475,0.22316839
-7.4821288,-1.9907887
-7.4817759,0.84806805
-7.4804239,1.1215068
-7.4800386,2.4450477
-7.4792233,1.636697
-7.4788336,1.4611836
-7.4776448,-1.8778383
-7.4762316,2.7653284
-7.475475,3.0695281
-7.4748456,-1.2064012
-7.4729586,3.1016812
-7.4724539,0.021890579
-7.4721923,-2.1826096
-7.4714465,1.3085567
-7.4713663,-2.0721777
-7.471074,-1.546439
-7.4697744,0.86760231
-7.4695727,3.6361633
-7.4690244,-2.7833689
-7.467962,-1.7376735
-7.4670739,1.8298083
-7.4664253,1.4881185
-7.4660637,3.092313
-7.4654948,-2.3713424
-7.464579,3.5513937
-7.462798,-0.79915221
-7.4626493,3.3221748
-7.4622558,-0.42507399
-7.4620307,2.5105125
-7.4620087,1.951611
-7.4619854,-1.3649344
-7.4608648,1.1711876
-7.4604235,-1.849175
-7.4598045,1.3358832
-7.4592355,-2.9288775
-7.458688,-3.3955242
-7.4581919,0.27444545
-7.4576872,-0.92697128
-7.4575273,2.8193607
-7.4557089,-3.1558765
-7.4553371,-1.4420801
-7.4549493,2.0617738
-7.4535916,1.6841143
-7.4534839,-2.2644546
-7.452045,0.90724253
-7.4514114,0.74046993
-7.4513257,-1.6186477
-7.4504212,-2.0436457
-7.44993,1.1955871
-7.4498676,-2.4373383
-7.4496027,-1.7119124
-7.4487422,0.92611819
-7.4469966,3.3942571
-7.4457754,-3.9687337
-7.4432855,0.6338822
-7.4426328,-1.9327808
-7.4425488,-1.2629083
-7.4414677,1.8494635
-7.4406841,-1.1611966
-7.4400829,3.0833487
-7.4399817,1.5396237
-7.4396171,3.1828899
-7.4393357,-3.5089439
-7.4389174,0.96886504
-7.437595,-3.8029917
-7.4375362,1.7063725
-7.4373466,0.75384363
-7.4357583,0.99069756
-7.4349925,-2.1220876
-7.4348485,1.3900054
-7.4341934,2.2259219
-7.4335581,-2.6110269
-7.4334724,1.0349338
-7.4322373,-1.5939677
-7.4321692,-2.5449655
-7.4300286,1.0588932
-7.427917,-1.4134733
-7.4271908,1.9719165
-7.4271306,1.2444098
-7.4271079,-3.6694522
-7.4263646,-3.081431
-7.4262525,1.5634204
-7.4261903,3.1117884
-7.4261478,3.0562765
-7.425582,-1.7906102
-7.4246474,-2.22505
-7.424392,-2.4087326
-7.424324,2.9214308
-7.4229379,-1.4910679
-7.422456,0.38163585
-7.4218524,-1.9021138
-7.421604,-3.466968
-7.4213675,1.416158
-7.4209552,-3.5870226
-7.4204769,0.65837751
-7.419828,-3.6476712
-7.4197016,-0.13668652
-7.4193599,3.1512498
-7.4191194,2.257566
-7.4188797,2.6407645
-7.4188015,-2.4780272
-7.4177388,-2.6766505
-7.4167406,-2.3119502
-7.4164708,-3.8775194
-7.41589,0.78999341
-7.4156805,1.1091799
-7.4153038,1.269557
-7.4148628,-4.0451162
-7.4148323,-0.36984099
-7.4135068,-4.1350108
-7.4133468,-0.98070401
-7.4118305,-0.88380678
-7.4099489,2.9706224
-7.4098942,-1.2303777
-7.4089841,0.43349936
-7.4082812,3.049335
-7.4066019,0.81071365
-7.4058451,1.1341746
-7.4055284,-1.3071584
-7.4053241,-2.0825411
-7.4050201,-1.6571123
-7.4050186,-3.3077128
-7.401916,0.11964001
-7.4014624,-1.7558243
-7.399503,2.3184572
-7.3973169,-3.7235823
-7.3965464,-2.2847921
-7.3962904,2.366174
-7.3962108,-1.9744582
-7.3954697,-2.5764218
-7.3953598,-1.4612715
-7.3946511,-3.6661541
-7.3934441,-2.4530801
-7.3931338,2.6976241
-7.3923522,-3.635436
-7.3920948,-2.1690267
-7.3913158,-0.53810013
-7.3912603,-3.5455511
-7.3910588,1.4656686
-7.3909199,1.6071037
-7.390678,0.84985876
-7.3901816,-2.5099795
-7.3897798,2.1372358
-7.389115,1.3203909
-7.3860313,-2.3621944
-7.3855135,-2.6433043
-7.3854067,1.8882794
-7.3847059,-1.5364477
-7.3845738,0.86988342
-7.3844923,-1.632432
-7.3842499,-0.083504752
-7.3841129,-3.2330395
-7.3838975,3.0294135
-7.3837111,3.0372216
-7.3826467,-3.619399
-7.3825692,1.1827958
-7.3822798,-2.7823139
-7.382042,0.52984736
-7.3818508,1.7500886
-7.3813114,-3.6033113
-7.3802245,0.91094893
-7.3798814,0.69606325
-7.3793563,-1.8380042
-7.3793164,-1.9484654
-7.3791811,3.0130933
-7.3783681,0.93258471
-7.3769639,4.1499399
-7.3761337,0.1714207
-7.375765,-2.1418476
-7.3755205,-1.2777949
-7.3739019,1.3451145
-7.3738529,0.97687433
-7.3717271,1.4884431
-7.3712866,0.99912442
-7.3711626,-0.93214838
-7.3707085,-1.0585369
-7.3706461,2.1722369
-7.3694815,1.206515
-7.3694643,-1.3532411
-7.3679149,-2.0310034
-7.3671055,-2.3404683
-7.366804,-1.7045047
-7.3664751,1.9059484
-7.3664444,0.57377985
-7.3649757,2.4995888
-7.3643246,-1.8121764
-7.3640103,1.0451796
-7.3637664,0.70975487
-7.363481,-3.4074454
-7.3631223,3.0281816
-7.3621788,1.7709561
-7.3615262,-1.5095124
-7.3597859,-2.2301766
-7.357805,1.6300281
-7.357621,-3.8646743
-7.3567416,1.0698171
-7.3567079,-2.9367302
-7.3558204,2.7973472
-7.3536728,-4.1928235
-7.3530284,-2.7118346
-7.3515646,-2.4078279
-7.3506233,-1.681217
-7.3506128,-1.5870622
-7.3503414,-4.0180593
-7.3501248,-2.0060217
-7.347599,-1.8967341
-7.3468619,0.27522665
-7.3465868,-0.65832215
-7.3445604,4.2497922
-7.3442326,0.73371831
-7.3441427,2.0378131
-7.3428703,-2.2031878
-7.3413091,2.84456
-7.3408749,-2.0895985
-7.3408425,-3.467539
-7.3408088,0.32627469
-7.339765,0.75031719
-7.3395542,2.5664448
-7.3394529,-1.3229775
-7.3393171,-0.47726688
-7.3385993,1.2529188
-7.3383927,-1.402089
-7.3380575,-0.251989
-7.3377209,-3.3792732
-7.3369194,0.78951486
-7.3368901,3.067994
-7.3366389,-3.7037017
-7.3358439,-1.0020671
-7.3355343,-1.1418924
-7.3351156,1.1187856
-7.3348985,0.02370723
-7.3341783,-1.7608804
-7.3338166,0.80970213
-7.333798,2.9952151
-7.3332296,-1.5625111
-7.3321787,-1.8709362
-7.3319883,-2.3866916
-7.3319784,2.2418673
-7.3315986,1.8167426
-7.3315295,3.0913108
-7.3309248,-3.6173972
-7.3303716,1.9403947
-7.3287555,3.1807435
-7.3286772,-2.2912434
-7.326719,0.64139876
-7.3265001,0.85056029
-7.3264027,3.1369138
-7.3257017,3.9915596
-7.3254144,1.3926249
-7.3252145,-3.5877347
-7.3245125,2.0746423
-7.3241118,0.42192775
-7.323549,0.87184189
-7.323174,-2.8636416
-7.3225988,2.2749328
-7.3223021,1.673154
-7.3222167,-2.0643391
-7.3205444,-3.0862813
-7.3203175,1.1422511
-7.3202378,-0.76340714
-7.3200231,2.9481635
-7.3199089,-3.5373265
-7.3197873,0.076340146
-7.3197345,2.9342154
-7.3192277,1.5334858
-7.3183677,-1.7359176
-7.317894,-1.635864
-7.3173735,0.91618957
